"result_@id","result_@score","result_info_authors_author_@pid","result_info_authors_author_text","result_info_doi","result_info_ee","result_info_key","result_info_number","result_info_pages","result_info_publisher","result_info_title","result_info_type","result_info_url","result_info_venue","result_info_volume","result_info_year","result_url"
"260662","2","71/9343","Amir Salehipour","10.1109/IEEM44572.2019.8978949","https://doi.org/10.1109/IEEM44572.2019.8978949","conf/ieem/NaeniS19","","1038-1042","","Investigating a Breast Cancer Gene Expression Data Using a Novel Clustering Approach.","Conference and Workshop Papers","https://dblp.org/rec/conf/ieem/NaeniS19","IEEM","","2019","URL#260662"
"265386","2","38/1817","Alejandro Linares-Barranco","10.5220/0008494304440448","https://doi.org/10.5220/0008494304440448","conf/ijcci/Duran-LopezDALC19","","444-448","","Breast Cancer Automatic Diagnosis System using Faster Regional Convolutional Neural Networks.","Conference and Workshop Papers","https://dblp.org/rec/conf/ijcci/Duran-LopezDALC19","IJCCI","","2019","URL#265386"
"265848","2","37/4335","Alessandro L. Koerich","10.1109/IJCNN.2019.8852092","https://doi.org/10.1109/IJCNN.2019.8852092","conf/ijcnn/MatosBOK19","","1-8","","Double Transfer Learning for Breast Cancer Histopathologic Image Classification.","Conference and Workshop Papers","https://dblp.org/rec/conf/ijcnn/MatosBOK19","IJCNN","","2019","URL#265848"
"265957","2","86/3407","Pitoyo Hartono","10.1109/IJCNN.2019.8852070","https://doi.org/10.1109/IJCNN.2019.8852070","conf/ijcnn/SabolSOH19","","1-8","","Explainable Classifier Supporting Decision-making for Breast Cancer Diagnosis from Histopathological Images.","Conference and Workshop Papers","https://dblp.org/rec/conf/ijcnn/SabolSOH19","IJCNN","","2019","URL#265957"
"268055","2","04/2897","Sivaji Bandyopadhyay","10.1007/978-3-030-29513-4_54","https://doi.org/10.1007/978-3-030-29513-4_54","conf/intellisys/MishraRB19","","724-732","","Genetic Algorithm Based Selection of Appropriate Biomarkers for Improved Breast Cancer Prediction.","Conference and Workshop Papers","https://dblp.org/rec/conf/intellisys/MishraRB19","IntelliSys","","2019","URL#268055"
"269632","2","157/9674","Po-Yao Tsai","10.1109/IRI.2019.00069","https://doi.org/10.1109/IRI.2019.00069","conf/iri/ChuXCHJT19","","410-413","","Preliminary Study of Relationship between Health Behavior and Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/iri/ChuXCHJT19","IRI","","2019","URL#269632"
"271143","2","02/1079","Jianhua Yao","10.1109/ISBI.2019.8759461","https://doi.org/10.1109/ISBI.2019.8759461","conf/isbi/CaiSZHY19","","919-922","","Efficient Mitosis Detection in Breast Cancer Histology Images by RCNN.","Conference and Workshop Papers","https://dblp.org/rec/conf/isbi/CaiSZHY19","ISBI","","2019","URL#271143"
"271389","2","65/5236","Jaime S. Cardoso","10.1109/ISBI.2019.8759331","https://doi.org/10.1109/ISBI.2019.8759331","conf/isbi/SilvaCCFC19","","1082-1086","","Deep Keypoint Detection for the Aesthetic Evaluation of Breast Cancer Surgery Outcomes.","Conference and Workshop Papers","https://dblp.org/rec/conf/isbi/SilvaCCFC19","ISBI","","2019","URL#271389"
"271458","2","43/835","Guoping Qiu","10.1109/ISBI.2019.8759454","https://doi.org/10.1109/ISBI.2019.8759454","conf/isbi/XuLHLGEGSQ19","","914-918","","Look, Investigate, and Classify - A Deep Hybrid Attention Method for Breast Cancer Classification.","Conference and Workshop Papers","https://dblp.org/rec/conf/isbi/XuLHLGEGSQ19","ISBI","","2019","URL#271458"
"272823","2","253/9201","Bao Thien Nguyen","10.1109/ISCIT.2019.8905196","https://doi.org/10.1109/ISCIT.2019.8905196","conf/iscit/NguyenVN19","","366-370","","Breast Cancer Histology Image Classification using Deep Learning.","Conference and Workshop Papers","https://dblp.org/rec/conf/iscit/NguyenVN19","ISCIT","","2019","URL#272823"
"274890","2","77/4437","Russell Schwartz","10.1007/978-3-030-35210-3_1","https://doi.org/10.1007/978-3-030-35210-3_1","conf/ismco/TaoLLMS19","","3-28","","Phylogenies Derived from Matched Transcriptome Reveal the Evolution of Cell Populations and Temporal Order of Perturbed Pathways in Breast Cancer Brain Metastases.","Conference and Workshop Papers","https://dblp.org/rec/conf/ismco/TaoLLMS19","ISMCO","","2019","URL#274890"
"279626","2","11/7600","Juan Luis Fernández Martínez","10.1007/978-3-030-17935-9_46","https://doi.org/10.1007/978-3-030-17935-9_46","conf/iwbbio/Fernandez-Ovies19","","514-523","","Detection of Breast Cancer Using Infrared Thermography and Deep Neural Networks.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/Fernandez-Ovies19","IWBBIO","","2019","URL#279626"
"279652","2","142/5422","Kamil Kuca","10.1007/978-3-030-17935-9_7","https://doi.org/10.1007/978-3-030-17935-9_7","conf/iwbbio/MambouKMSK19","","63-74","","Novel Four Stages Classification of Breast Cancer Using Infrared Thermal Imaging and a Deep Learning Model.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/MambouKMSK19","IWBBIO","","2019","URL#279652"
"279691","2","56/4499","Liang Wang","10.1007/978-3-030-17938-0_19","https://doi.org/10.1007/978-3-030-17938-0_19","conf/iwbbio/ZhangZQLLWYLSW19","","204-215","","Classifying Breast Cancer Histopathological Images Using a Robust Artificial Neural Network Architecture.","Conference and Workshop Papers","https://dblp.org/rec/conf/iwbbio/ZhangZQLLWYLSW19","IWBBIO","","2019","URL#279691"
"282265","2","64/11347","Tran Van Lang","10.1109/KSE.2019.8919462","https://doi.org/10.1109/KSE.2019.8919462","conf/kse/MinhVL19","","1-6","","Deep Feature Fusion for Breast Cancer Diagnosis on Histopathology Images.","Conference and Workshop Papers","https://dblp.org/rec/conf/kse/MinhVL19","KSE","","2019","URL#282265"
"284604","2","09/851-1","Jiang Bian 0001","10.3233/SHTI190435","https://doi.org/10.3233/SHTI190435","conf/medinfo/ModaveZK0GHP019","","1293-1297","","Understanding Perceptions and Attitudes in Breast Cancer Discussions on Twitter.","Conference and Workshop Papers","https://dblp.org/rec/conf/medinfo/ModaveZK0GHP019","MedInfo","","2019","URL#284604"
"284739","2","131/4628","Mia A. Levy","10.3233/SHTI190335","https://doi.org/10.3233/SHTI190335","conf/medinfo/SteitzL19","","808-812","","Evaluating the Scope of Clinical Electronic Messaging to Coordinate Care in a Breast Cancer Cohort.","Conference and Workshop Papers","https://dblp.org/rec/conf/medinfo/SteitzL19","MedInfo","","2019","URL#284739"
"285421","2","23/2251","Maryellen L. Giger","10.1117/12.2512667","https://doi.org/10.1117/12.2512667","conf/micad/AndersonLJLG19","","1095006","","Evaluating deep learning techniques for dynamic contrast-enhanced MRI in the diagnosis of breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/AndersonLJLG19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285421"
"285439","2","80/2513","Shandong Wu","10.1117/12.2512942","https://doi.org/10.1117/12.2512942","conf/micad/ClancyZMABW19","","1095005","","Deep learning for identifying breast cancer malignancy and false recalls - a robustness study on training strategy.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/ClancyZMABW19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285439"
"285460","2","23/2251","Maryellen L. Giger","10.1117/12.2512626","https://doi.org/10.1117/12.2512626","conf/micad/HuWEPG19","","109504A","","Radiomics and deep learning of diffusion-weighted MRI in the diagnosis of breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/HuWEPG19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285460"
"285481","2","16/6539","Robert M. Nishikawa","10.1117/12.2512446","https://doi.org/10.1117/12.2512446","conf/micad/LeeN19","","1095003","","Detecting mammographically-occult cancer in women with dense breasts using deep convolutional neural network and Radon cumulative distribution transform.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/LeeN19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285481"
"285483","2","03/2160","Baowei Fei","10.1117/12.2512056","https://doi.org/10.1117/12.2512056","conf/micad/LiDDCZF19","","1095044","","Radiomics analysis of MRI for predicting molecular subtypes of breast cancer in young women.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/LiDDCZF19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285483"
"285497","2","62/6533-1","Bin Zheng 0001","10.1117/12.2512585","https://doi.org/10.1117/12.2512585","conf/micad/Mirniaharikandehei19","","109500I","","Association of computer-aided detection results and breast cancer risk.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/Mirniaharikandehei19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285497"
"285536","2","84/4766","Kenneth G. A. Gilhuijs","10.1117/12.2508358","https://doi.org/10.1117/12.2508358","conf/micad/VeldenVLKIG19","","109500D","","Response monitoring of breast cancer on DCE-MRI using convolutional neural network-generated seed points and constrained volume growing.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/VeldenVLKIG19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285536"
"285559","2","82/4243","Lihua Li","10.1117/12.2513102","https://doi.org/10.1117/12.2513102","conf/micad/ZhangFLXL19","","109500H","","DCE-MRI based analysis of intratumor heterogeneity by decomposing method for prediction of HER2 status in breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/micad/ZhangFLXL19","Medical Imaging - Computer-Aided Diagnosis","","2019","URL#285559"
"286135","2","52/2889","Pheng-Ann Heng","10.1007/978-3-030-32251-9_55","https://doi.org/10.1007/978-3-030-32251-9_55","conf/miccai/Luo0WDLZLH19","","504-512","","Deep Angular Embedding and Feature Correlation Attention for Breast MRI Cancer Analysis.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/Luo0WDLZLH19","MICCAI","","2019","URL#286135"
"286308","2","124/8920","Krzysztof J. Geras","10.1007/978-3-030-32692-0_3","https://doi.org/10.1007/978-3-030-32692-0_3","conf/miccai/ShenWPPKMCG19","","18-26","","Globally-Aware Multiple Instance Classifier for Breast Cancer Screening.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/ShenWPPKMCG19","MLMI@MICCAI","","2019","URL#286308"
"286439","2","51/4138","Yi Zhao","10.1007/978-3-030-32226-7_52","https://doi.org/10.1007/978-3-030-32226-7_52","conf/miccai/XiaoZLLLZ19","","468-476","","Learning from Suspected Target - Bootstrapping Performance for Breast Cancer Detection in Mammography.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/XiaoZLLLZ19","MICCAI","","2019","URL#286439"
"286569","2","52/2889","Pheng-Ann Heng","10.1007/978-3-030-32239-7_65","https://doi.org/10.1007/978-3-030-32239-7_65","conf/miccai/ZhaoLCH19","","586-594","","PFA-ScanNet - Pyramidal Feature Aggregation with Synergistic Learning for Breast Cancer Metastasis Analysis.","Conference and Workshop Papers","https://dblp.org/rec/conf/miccai/ZhaoLCH19","MICCAI","","2019","URL#286569"
"286856","2","28/2521","Michael Barnes","10.1117/12.2512892","https://doi.org/10.1117/12.2512892","conf/midp/AmgadSSRRBCMKCB19","","109560M","","Joint region and nucleus segmentation for characterization of tumor infiltrating lymphocytes in breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/midp/AmgadSSRRBCMKCB19","Medical Imaging - Digital Pathology","","2019","URL#286856"
"286881","2","239/2199","K. Wells","10.1117/12.2512853","https://doi.org/10.1117/12.2512853","conf/midp/RaiMBBTRBW19a","","109560V","","Can ImageNet feature maps be applied to small histopathological datasets for the classification of breast cancer metastatic tissue in whole slide images?","Conference and Workshop Papers","https://dblp.org/rec/conf/midp/RaiMBBTRBW19a","Medical Imaging - Digital Pathology","","2019","URL#286881"
"286886","2","30/9774","Mitko Veta","10.1117/12.2511408","https://doi.org/10.1117/12.2511408","conf/midp/WetsteinOBPPTHV19","","109560Q","","Detection of acini in histopathology slides - towards automated prediction of breast cancer risk.","Conference and Workshop Papers","https://dblp.org/rec/conf/midp/WetsteinOBPPTHV19","Medical Imaging - Digital Pathology","","2019","URL#286886"
"287071","2","f/PedroFurtado","Pedro Furtado 0001","10.1117/12.2511986","https://doi.org/10.1117/12.2511986","conf/miip/Furtado19","","109491R","","Objects characterization-based approach to enhance detection of degree of malignancy in breast cancer histopathology.","Conference and Workshop Papers","https://dblp.org/rec/conf/miip/Furtado19","Medical Imaging - Image Processing","","2019","URL#287071"
"287122","2","142/8100","Robert West","10.1117/12.2512670","https://doi.org/10.1117/12.2512670","conf/miip/RusuDW19","","109490Y","","Spatial integration of radiology and pathology images to characterize breast cancer aggressiveness on pre-surgical MRI.","Conference and Workshop Papers","https://dblp.org/rec/conf/miip/RusuDW19","Medical Imaging - Image Processing","","2019","URL#287122"
"287173","2","132/4675","Patrick C. Brennan","10.1117/12.2513151","https://doi.org/10.1117/12.2513151","conf/miipop/GandomkarELETTW19","","1095203","","Does the strength of the gist signal predict the difficulty of breast cancer detection in usual presentation and reporting mechanisms?","Conference and Workshop Papers","https://dblp.org/rec/conf/miipop/GandomkarELETTW19","Medical Imaging - Image Perception, Observer Performance, and Technology Assessment","","2019","URL#287173"
"287180","2","62/6533-1","Bin Zheng 0001","10.1117/12.2512802","https://doi.org/10.1117/12.2512802","conf/miipop/HeidariMKQQ019","","109520X","","Assessment of a quantitative mammographic imaging marker for breast cancer risk prediction.","Conference and Workshop Papers","https://dblp.org/rec/conf/miipop/HeidariMKQQ019","Medical Imaging - Image Perception, Observer Performance, and Technology Assessment","","2019","URL#287180"
"289561","2","23/8309","Hassan Mostafa","10.1109/MOCAST.2019.8741846","https://doi.org/10.1109/MOCAST.2019.8741846","conf/mocast/AdelKFDM19","","1-4","","Breast Cancer Diagnosis Using Image Processing and Machine Learning for Elastography Images.","Conference and Workshop Papers","https://dblp.org/rec/conf/mocast/AdelKFDM19","MOCAST","","2019","URL#289561"
"290974","2","52/8080","Arindam Sanyal","10.1109/MWSCAS.2019.8885149","https://doi.org/10.1109/MWSCAS.2019.8885149","conf/mwscas/HuaS19","","436-439","","39fJ Analog Artificial Neural Network for Breast Cancer Classification in 65nm CMOS.","Conference and Workshop Papers","https://dblp.org/rec/conf/mwscas/HuaS19","MWSCAS","","2019","URL#290974"
"295854","2","254/6059","Michael E. Filippakis","10.1145/3368640.3368642","https://doi.org/10.1145/3368640.3368642","conf/pci/KaklamanisF19","","97-103","","A comparative survey of machine learning classification algorithms for breast cancer detection.","Conference and Workshop Papers","https://dblp.org/rec/conf/pci/KaklamanisF19","PCI","","2019","URL#295854"
"297527","2","96/2203","Shengwei Wang","10.1007/978-3-030-31723-2_13","https://doi.org/10.1007/978-3-030-31723-2_13","conf/prcv/Wang0W19","","150-160","","Segmentation Guided Regression Network for Breast Cancer Cellularity.","Conference and Workshop Papers","https://dblp.org/rec/conf/prcv/Wang0W19","PRCV","","2019","URL#297527"
"297741","2","56/812","Dariusz Plewczynski","10.1007/978-3-030-34872-4_16","https://doi.org/10.1007/978-3-030-34872-4_16","conf/premi/SahaRDSMMP19","","139-146","","Survival Analysis with the Integration of RNA-Seq and Clinical Data to Identify Breast Cancer Subtype Specific Genes.","Conference and Workshop Papers","https://dblp.org/rec/conf/premi/SahaRDSMMP19","PReMI","","2019","URL#297741"
"308373","2","208/1313","Rasime Uyguroglu","10.1109/SIU.2019.8806528","https://doi.org/10.1109/SIU.2019.8806528","conf/siu/FokoaU19","","1-4","","Conical, Stair-Shapedand Cylindrical Dielectric Resonator Antenna for Early Breast Cancer Detection Application.","Conference and Workshop Papers","https://dblp.org/rec/conf/siu/FokoaU19","SIU","","2019","URL#308373"
"313476","2","255/1513","Binila Basheer","10.1109/TENCON.2019.8929300","https://doi.org/10.1109/TENCON.2019.8929300","conf/tencon/AnupamaRJLMB19","","2439-2443","","Design of a highly accurate data acquisition device for thermal imaging based early detection of breast cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/tencon/AnupamaRJLMB19","TENCON","","2019","URL#313476"
"313582","2","255/1889","Joseph K. Paul","10.1109/TENCON.2019.8929539","https://doi.org/10.1109/TENCON.2019.8929539","conf/tencon/GeorgeFSP19","","344-349","","Deep Learned Nucleus Features for Breast Cancer Histopathological Image Analysis based on Belief Theoretical Classifier Fusion.","Conference and Workshop Papers","https://dblp.org/rec/conf/tencon/GeorgeFSP19","TENCON","","2019","URL#313582"
"313842","2","56/812","Dariusz Plewczynski","10.1109/TENCON.2019.8929636","https://doi.org/10.1109/TENCON.2019.8929636","conf/tencon/SahaRWP19","","417-422","","Identification of Epigenetic Biomarkers with the use of Gene Expression and DNA Methylation for Breast Cancer Subtypes.","Conference and Workshop Papers","https://dblp.org/rec/conf/tencon/SahaRWP19","TENCON","","2019","URL#313842"
"315827","2","253/0384","YiMing FuCha","10.1145/3356422.3356452","https://doi.org/10.1145/3356422.3356452","conf/vinci/GaoF19","","30:1-30:2","","Information Visualization in the Delivery of Postoperative Treatment Services for Breast Cancer.","Conference and Workshop Papers","https://dblp.org/rec/conf/vinci/GaoF19","VINCI","","2019","URL#315827"
